"Date","Open","High","Low","Close","VWAP","Volume","% Chg","$ Chg","Trade Val","# Trades"
"2020-12-29","349.97","350.15","347.18","347.77","348.11","53,488,413","-0.19%","-0.664716","19,922,095,200","280,761"
"2020-12-28","348.03","348.83","347.41","348.44","348.26","38,819,442","0.86%","2.9678","14,427,832,100","215,918"
"2020-12-24","344.61","345.50","344.02","345.47","344.95","26,457,853","0.39%","1.3388","9,746,357,840","134,322"
"2020-12-23","344.79","346.05","343.80","344.13","345.05","46,017,000","0.09%","0.308952","16,947,922,100","256,751"
"2020-12-22","344.73","344.84","342.69","343.82","343.91","47,924,878","-0.17%","-0.580457","17,605,093,900","290,902"
"2020-12-21","341.69","354.32","338.94","344.40","342.69","96,001,141","-0.36%","-1.2358","35,166,824,000","532,780"
"2020-12-18","347.31","347.48","343.61","345.64","345.49","134,859,608","-0.40%","-1.3855","51,661,596,400","473,506"
"2020-12-17","346.74","347.23","345.91","347.02","346.72","63,975,083","0.56%","1.9298","23,766,324,900","263,924"
"2020-12-16","344.77","346.02","343.88","345.09","344.94","58,259,306","0.16%","0.540707","21,544,601,800","288,542"
"2020-12-15","342.51","344.55","341.13","344.55","343.33","63,757,779","1.35%","4.596","23,444,589,300","284,174"
"2020-12-14","343.67","344.75","339.78","339.96","341.76","68,955,094","-0.45%","-1.5289","25,361,846,800","351,605"
"2020-12-11","340.18","341.89","338.65","341.48","340.48","57,635,696","-0.12%","-0.400868","21,056,674,600","305,548"
"2020-12-10","340.62","342.94","339.74","341.89","341.81","57,571,461","-0.03%","-0.111872","21,115,934,000","306,460"
"2020-12-09","345.75","345.91","341.16","342.00","342.92","73,910,295","-0.90%","-3.0951","27,196,667,900","395,621"
"2020-12-08","342.81","345.66","342.76","345.09","344.51","42,050,942","0.29%","1.0068","15,537,064,800","224,804"
"2020-12-07","344.02","344.58","342.81","344.09","343.78","48,688,807","-0.21%","-0.708512","17,954,971,300","265,631"
"2020-12-04","342.44","344.79","342.34","344.79","343.96","50,683,910","0.86%","2.9459","18,587,792,000","252,852"
"2020-12-03","341.84","343.25","340.74","341.85","342.00","62,573,520","-0.03%","-0.093226","23,333,944,700","326,165"
"2020-12-02","340.10","342.10","339.53","341.94","341.24","45,730,228","0.21%","0.717835","16,788,622,900","273,896"
"2020-12-01","340.80","342.77","340.21","341.22","341.43","74,071,535","1.09%","3.6917","27,432,979,700","376,160"
"2020-11-30","338.25","338.52","334.84","337.53","336.86","83,263,669","-0.44%","-1.5009","30,105,163,400","386,505"
"2020-11-27","339.19","339.51","338.02","339.03","338.94","28,514,072","0.28%","0.941576","10,367,607,400","148,375"
"2020-11-25","338.53","338.56","336.99","338.09","337.87","47,697,035","-0.15%","-0.522058","17,293,363,500","250,660"
"2020-11-24","335.81","339.16","334.95","338.61","337.70","61,936,834","1.61%","5.37","22,415,734,400","338,965"
"2020-11-23","333.08","334.51","330.82","333.24","332.77","62,600,765","0.60%","1.9857","22,819,668,000","305,327"
"2020-11-20","333.28","333.49","331.18","331.26","332.15","70,397,637","-0.69%","-2.284","25,572,294,500","299,960"
"2020-11-19","331.51","333.91","330.16","333.54","332.29","58,706,307","0.42%","1.3984","21,117,602,200","307,885"
"2020-11-18","336.46","337.01","332.11","332.14","334.69","70,248,410","-1.20%","-4.046","25,539,445,600","358,897"
"2020-11-17","335.58","337.40","334.06","336.19","335.87","65,799,745","-0.54%","-1.8179","23,709,906,700","348,449"
"2020-11-16","336.52","338.20","335.23","338.01","336.68","73,883,690","1.25%","4.1672","26,834,253,500","393,672"
"2020-11-13","331.20","334.59","330.68","333.84","332.67","62,869,342","1.38%","4.5587","22,361,426,100","345,547"
"2020-11-12","331.49","332.55","327.46","329.28","329.42","67,507,704","-0.97%","-3.2256","23,862,067,800","417,080"
"2020-11-11","332.26","333.34","331.01","332.51","332.14","58,212,209","0.74%","2.4518","20,837,148,500","316,738"
"2020-11-10","329.54","331.12","326.76","330.05","329.46","85,128,759","-0.15%","-0.484773","30,185,332,400","512,942"
"2020-11-09","339.31","339.69","330.07","330.54","335.22","171,657,520","1.26%","4.1019","61,423,178,100","922,682"
"2020-11-06","326.22","327.70","324.10","326.44","326.22","74,861,233","-0.02%","-0.074583","26,193,645,800","441,374"
"2020-11-05","325.58","328.33","325.23","326.51","326.72","81,130,176","1.95%","6.25","28,380,187,600","548,810"
"2020-11-04","317.77","324.37","316.58","320.27","320.94","126,447,049","2.24%","7.00","43,786,963,600","778,102"
"2020-11-03","311.08","315.33","307.92","313.27","313.57","91,206,668","1.77%","5.44","30,789,377,800","540,317"
"2020-11-02","307.83","309.84","305.07","307.83","307.25","85,762,360","1.12%","3.412","28,241,865,200","579,719"
"2020-10-30","306.04","307.35","300.74","304.42","303.10","120,273,295","-1.04%","-3.2069","39,148,025,000","728,783"
"2020-10-29","304.76","310.81","303.07","307.62","307.34","90,058,126","1.02%","3.0951","29,663,898,100","549,325"
"2020-10-28","309.60","315.33","304.04","304.53","306.27","126,587,320","-3.42%","-10.78","41,750,113,700","767,698"
"2020-10-27","316.74","317.08","315.09","315.31","315.84","65,498,368","-0.35%","-1.0907","22,232,345,700","401,979"
"2020-10-26","318.95","319.74","312.88","316.40","315.78","91,097,668","-1.85%","-5.96","30,899,554,900","552,876"
"2020-10-23","322.49","322.55","319.88","322.35","321.41","49,076,459","0.34%","1.0907","16,920,816,800","311,320"
"2020-10-22","319.73","321.85","317.57","321.26","320.11","55,195,327","0.55%","1.7526","18,950,426,600","373,497"
"2020-10-21","320.07","325.06","319.20","319.51","320.33","62,962,684","-0.19%","-0.605965","21,628,387,900","406,662"
"2020-10-20","320.19","323.38","319.43","320.12","320.92","60,528,214","0.40%","1.2772","21,342,632,200","415,182"
"2020-10-19","325.03","325.66","317.94","318.84","320.76","68,105,062","-1.52%","-4.9223","23,461,280,700","423,586"
"2020-10-16","325.32","326.99","323.59","323.76","324.89","89,365,349","-0.06%","-0.195771","31,123,083,300","333,482"
"2020-10-15","320.42","324.44","319.88","323.96","322.52","60,110,712","-0.12%","-0.400868","20,796,947,100","376,362"
"2020-10-14","326.99","328.09","323.62","324.36","325.16","57,667,512","-0.63%","-2.051","20,376,305,200","354,116"
"2020-10-13","328.41","328.59","325.44","326.41","327.06","73,104,042","-0.65%","-2.1442","25,673,150,100","363,225"
"2020-10-12","325.91","330.04","325.41","328.55","328.26","80,213,667","1.61%","5.20","28,213,205,000","368,310"
"2020-10-09","322.15","323.82","321.52","323.35","322.83","59,442,159","0.89%","2.862","20,562,749,500","327,813"
"2020-10-08","319.62","320.56","318.70","320.49","319.92","44,791,050","0.89%","2.8154","15,383,110,100","287,134"
"2020-10-07","315.21","318.49","315.19","317.67","317.18","56,804,789","1.74%","5.44","19,314,133,000","317,724"
"2020-10-06","316.88","318.99","311.73","312.24","314.61","89,427,438","-1.42%","-4.5028","30,170,080,900","566,462"
"2020-10-05","313.29","316.93","313.25","316.74","315.63","45,479,113","1.77%","5.52","15,380,494,400","306,472"
"2020-10-02","309.23","314.18","308.75","311.22","311.59","89,197,169","-0.95%","-2.9832","29,810,313,500","546,186"
"2020-10-01","314.81","315.79","312.31","314.21","313.79","88,247,637","0.64%","2.0043","30,276,699,300","440,506"
"2020-09-30","310.52","315.37","310.33","312.20","312.66","103,429,944","0.76%","2.3493","35,331,349,700","479,394"
"2020-09-29","311.34","312.09","309.15","309.85","310.39","51,252,801","-0.55%","-1.6967","17,114,716,700","305,738"
"2020-09-28","310.65","312.27","309.65","311.55","311.16","64,343,534","1.66%","5.09","21,698,384,700","325,237"
"2020-09-25","300.73","307.25","299.85","306.46","304.06","70,994,467","1.62%","4.8757","23,145,964,400","413,269"
"2020-09-24","299.46","304.66","298.13","301.58","301.41","76,447,251","0.27%","0.801738","24,867,748,800","508,871"
"2020-09-23","308.48","308.76","300.28","300.78","303.35","92,413,677","-2.32%","-7.14","30,200,954,800","461,333"
"2020-09-22","306.31","308.48","303.78","307.92","306.51","63,387,489","1.02%","3.1044","20,820,043,300","363,303"
"2020-09-21","303.63","304.97","299.93","304.82","302.23","98,947,307","-1.11%","-3.4307","32,225,626,000","616,874"
"2020-09-18","312.65","312.76","305.75","308.25","309.01","105,778,275","-1.15%","-3.5898","35,120,688,500","498,384"
"2020-09-17","309.72","313.57","309.19","311.84","310.89","91,253,235","-0.88%","-2.767","30,591,392,200","494,089"
"2020-09-16","317.10","318.54","314.33","314.61","316.18","82,026,784","-0.40%","-1.2535","27,924,919,200","393,492"
"2020-09-15","316.74","317.58","314.28","315.86","316.40","52,723,858","0.51%","1.5878","17,966,225,900","294,443"
"2020-09-14","313.37","316.05","310.34","314.27","314.66","65,339,233","1.32%","4.0856","22,175,661,700","348,695"
"2020-09-11","311.82","312.89","307.35","310.19","310.16","84,625,708","0.05%","0.157851","28,331,604,200","509,178"
"2020-09-10","317.39","318.05","309.06","310.03","313.07","90,308,318","-1.74%","-5.48","30,497,942,400","531,444"
"2020-09-09","313.43","317.99","312.55","315.51","315.62","90,487,209","1.98%","6.11","30,585,548,500","481,781"
"2020-09-08","312.65","318.15","309.09","309.40","311.05","113,175,601","-2.73%","-8.69","38,291,853,400","628,567"
"2020-09-04","321.39","322.97","310.94","318.09","316.70","139,050,726","-0.82%","-2.6185","48,046,134,000","794,440"
"2020-09-03","330.44","330.91","318.11","320.71","322.47","147,331,052","-3.44%","-11.43","52,148,987,200","864,387"
"2020-09-02","329.32","333.11","328.17","332.14","330.64","69,289,967","1.45%","4.7355","24,678,114,200","417,737"
"2020-09-01","325.18","327.50","324.28","327.40","326.07","54,878,241","0.94%","3.0549","19,260,444,100","294,255"
"2020-08-31","325.31","326.19","324.11","324.35","325.15","65,880,282","-0.36%","-1.1792","23,505,024,400","320,896"
"2020-08-28","324.47","325.66","323.27","325.53","324.65","48,471,618","0.65%","2.0892","16,864,145,500","270,917"
"2020-08-27","323.60","324.89","321.77","323.44","323.59","57,874,325","0.22%","0.705685","20,164,290,800","355,726"
"2020-08-26","320.12","323.00","319.57","322.73","321.70","50,614,415","1.00%","3.2034","17,527,681,600","304,264"
"2020-08-25","318.98","319.61","317.81","319.53","318.85","38,323,825","0.35%","1.1142","13,157,946,700","239,134"
"2020-08-24","317.67","318.49","315.19","318.41","317.60","48,392,385","1.01%","3.1942","16,704,943,300","277,814"
"2020-08-21","313.77","315.44","313.43","315.22","314.64","55,067,460","0.36%","1.1142","18,961,573,700","269,937"
"2020-08-20","311.39","314.59","311.26","314.10","313.39","42,018,356","0.31%","0.974962","14,176,728,200","270,437"
"2020-08-19","314.82","315.34","312.56","313.13","313.96","67,780,680","-0.42%","-1.3092","22,922,769,600","319,429"
"2020-08-18","314.16","314.87","312.55","314.44","314.18","38,613,268","0.22%","0.677832","13,059,921,100","212,414"
"2020-08-17","313.79","314.16","312.78","313.76","313.77","35,268,645","0.32%","0.993534","11,914,040,400","194,584"
"2020-08-14","312.37","313.31","311.64","312.77","312.50","47,235,830","0.00%","0.009285","16,613,899,300","249,192"
"2020-08-13","312.55","314.08","311.83","312.76","313.05","41,648,531","-0.18%","-0.566404","14,041,221,900","277,373"
"2020-08-12","311.47","314.10","309.05","313.32","313.09","53,717,285","1.39%","4.3084","18,110,254,100","311,854"
"2020-08-11","312.78","313.42","308.28","309.02","311.12","69,079,473","-0.83%","-2.572","23,146,511,100","383,957"
"2020-08-10","311.12","311.77","309.16","311.59","311.05","43,858,140","0.30%","0.928534","15,268,532,800","283,000"
"2020-08-07","309.46","310.95","308.55","310.66","309.83","57,232,209","0.07%","0.222847","19,088,288,000","349,310"
"2020-08-06","307.79","310.56","307.47","310.44","309.21","43,528,383","0.67%","2.0614","14,510,299,100","289,301"
"2020-08-05","307.78","308.64","307.51","308.38","308.15","42,721,487","0.62%","1.9035","14,173,216,400","240,707"
"2020-08-04","304.43","306.47","304.43","306.47","305.57","41,670,062","0.39%","1.1792","13,708,020,400","249,971"
"2020-08-03","304.86","306.06","304.31","305.29","305.31","52,960,449","0.70%","2.1078","17,400,164,200","287,223"
"2020-07-31","302.61","303.29","298.37","303.19","300.96","84,971,566","0.79%","2.3771","27,640,030,400","446,715"
"2020-07-30","298.90","301.23","296.80","300.81","299.50","61,488,306","-0.36%","-1.0771","19,839,244,000","395,267"
"2020-07-29","299.10","302.45","299.06","301.89","301.06","48,311,447","1.23%","3.6677","15,644,952,100","275,151"
"2020-07-28","299.39","300.51","297.92","298.22","299.26","57,358,517","-0.63%","-1.9035","18,489,545,200","287,664"
"2020-07-27","298.64","300.30","297.85","300.12","299.46","48,120,593","0.73%","2.1728","15,509,729,800","259,934"
"2020-07-24","298.01","298.98","296.43","297.95","297.68","73,784,253","-0.64%","-1.9313","23,736,966,600","422,029"
"2020-07-23","303.14","303.84","298.51","299.88","300.80","75,564,104","-1.19%","-3.6213","24,495,855,000","440,851"
"2020-07-22","301.42","303.82","301.31","303.50","302.58","57,544,452","0.57%","1.7178","18,747,535,600","311,354"
"2020-07-21","303.12","303.57","300.79","301.78","302.40","57,245,315","0.21%","0.64069","18,635,381,800","336,679"
"2020-07-20","298.46","301.89","297.71","301.14","300.10","56,150,230","0.81%","2.4142","18,139,352,400","301,577"
"2020-07-17","298.88","299.52","296.89","298.73","298.48","64,421,802","0.29%","0.863541","20,706,182,200","323,203"
"2020-07-16","296.94","298.32","296.29","297.86","297.14","54,433,414","-0.33%","-0.984248","17,420,191,500","355,475"
"2020-07-15","299.37","299.95","296.45","298.85","298.43","86,921,534","0.92%","2.7206","27,928,338,700","501,294"
"2020-07-14","290.91","296.91","289.70","296.13","293.48","92,791,839","1.30%","3.7884","29,324,274,100","580,274"
"2020-07-13","297.25","299.65","291.68","292.34","295.86","102,549,097","-0.87%","-2.5535","32,651,014,300","527,360"
"2020-07-10","291.85","295.16","290.41","294.89","293.29","57,454,436","1.02%","2.9806","18,139,509,600","320,876"
"2020-07-09","294.20","294.44","288.48","291.91","291.22","83,079,092","-0.57%","-1.6714","26,071,683,200","471,324"
"2020-07-08","292.13","293.70","290.35","293.58","292.34","54,202,602","0.77%","2.2285","17,061,257,600","325,903"
"2020-07-07","292.84","294.83","290.98","291.36","292.73","82,583,406","-1.03%","-3.0363","26,039,838,300","398,775"
"2020-07-06","293.76","294.98","293.01","294.39","293.80","61,149,258","1.54%","4.4755","19,326,975,500","331,255"
"2020-07-02","291.78","293.14","289.25","289.92","291.00","69,214,995","0.55%","1.5878","21,675,453,600","433,534"
"2020-07-01","287.45","289.60","286.98","288.33","288.35","71,910,372","0.70%","2.0056","22,317,480,500","418,498"
"2020-06-30","282.27","288.03","282.11","286.32","285.46","112,828,251","1.28%","3.6213","34,690,971,200","521,492"
"2020-06-29","279.87","282.84","277.57","282.70","280.85","79,411,577","1.47%","4.0948","24,140,036,500","428,381"
"2020-06-26","284.28","284.49","278.02","278.61","279.83","127,811,745","-2.38%","-6.78","38,597,076,400","667,463"
"2020-06-25","281.78","285.65","279.75","285.39","282.84","88,966,079","1.07%","3.027","27,240,813,800","516,448"
"2020-06-24","287.70","288.32","280.51","282.36","283.07","132,067,392","-2.55%","-7.39","40,280,429,700","747,796"
"2020-06-23","291.08","292.02","289.34","289.75","290.66","68,066,900","0.46%","1.3278","21,299,809,300","379,314"
"2020-06-22","285.98","288.82","284.83","288.42","287.40","74,007,212","0.64%","1.8385","22,895,497,900","398,709"
"2020-06-19","291.72","291.91","284.62","286.58","287.69","135,211,345","-0.57%","-1.647","42,371,482,400","604,336"
"2020-06-18","286.59","288.71","286.13","288.23","287.59","80,355,844","0.04%","0.110937","24,817,387,200","416,921"
"2020-06-17","290.35","290.64","287.38","288.12","288.91","82,814,592","-0.42%","-1.2018","25,483,145,300","432,743"
"2020-06-16","291.65","291.80","284.43","289.32","288.94","137,048,347","1.93%","5.46","42,158,385,100","805,485"
"2020-06-15","275.51","284.99","274.33","283.86","280.76","134,968,796","0.93%","2.6255","40,491,194,500","774,398"
"2020-06-12","284.96","285.73","276.05","281.23","280.39","194,450,402","1.20%","3.3281","58,114,835,600","1,162,357"
"2020-06-11","287.93","288.57","277.35","277.90","281.72","208,285,190","-5.77%","-17.00","62,937,028,200","1,209,820"
"2020-06-10","297.14","298.04","294.18","294.90","295.82","93,944,722","-0.56%","-1.6548","29,641,690,700","544,294"
"2020-06-09","296.11","298.87","295.24","296.56","296.63","77,174,695","-0.75%","-2.228","24,521,827,000","402,127"
"2020-06-08","296.03","298.98","295.49","298.79","297.14","73,310,274","1.21%","3.5684","23,178,599,300","400,638"
"2020-06-05","293.27","297.01","293.20","295.22","295.09","150,302,461","2.56%","7.38","47,473,519,200","642,085"
"2020-06-04","287.61","289.36","285.73","287.84","287.60","75,471,787","-0.26%","-0.758065","23,204,330,100","422,305"
"2020-06-03","286.81","289.56","286.53","288.60","288.06","91,750,087","1.33%","3.7903","28,520,816,400","435,249"
"2020-06-02","283.40","284.86","282.05","284.81","283.40","73,635,043","0.83%","2.3389","22,255,779,200","383,452"
"2020-06-01","280.69","283.08","280.17","282.47","282.02","55,696,013","0.40%","1.1371","16,803,717,700","313,381"
"2020-05-29","279.61","281.93","276.85","281.33","279.52","119,067,393","0.45%","1.248","35,681,012,900","666,573"
"2020-05-28","281.64","283.66","279.41","280.09","281.53","90,232,213","-0.18%","-0.517702","27,158,892,400","499,842"
"2020-05-27","279.30","280.64","274.45","280.60","277.75","104,086,252","1.49%","4.1139","31,000,198,200","556,425"
"2020-05-26","279.12","279.36","273.15","276.49","277.75","88,604,807","1.23%","3.3651","26,200,880,400","440,560"
"2020-05-22","272.30","273.30","271.07","273.12","272.18","63,697,627","0.19%","0.517701","18,531,433,900","346,841"
"2020-05-21","274.37","275.19","271.51","272.61","273.04","77,863,922","-0.69%","-1.8952","23,563,703,400","474,541"
"2020-05-20","273.46","275.37","273.24","274.50","274.33","85,279,592","1.70%","4.5854","25,104,221,900","412,440"
"2020-05-19","272.12","273.83","269.90","269.92","272.23","94,317,356","-1.03%","-2.8011","27,394,499,500","482,893"
"2020-05-18","270.91","274.34","270.59","272.72","272.54","119,719,465","3.05%","8.06","34,758,008,000","572,340"
"2020-05-15","261.04","264.70","260.09","264.66","262.72","111,015,834","0.46%","1.211","31,093,345,500","540,598"
"2020-05-14","257.88","263.57","252.37","263.45","259.46","121,473,094","1.20%","3.1155","33,672,285,400","749,847"
"2020-05-13","264.45","265.50","257.89","260.33","260.85","144,035,915","-1.77%","-4.687","40,222,464,000","830,373"
"2020-05-12","271.60","272.02","264.88","265.02","268.52","94,484,342","-1.99%","-5.39","27,098,100,300","467,660"
"2020-05-11","268.41","271.79","267.98","270.41","270.12","78,982,891","0.02%","0.055466","22,783,003,600","416,779"
"2020-05-08","269.10","270.82","267.97","270.35","269.48","76,446,082","1.66%","4.4005","22,027,819,500","384,316"
"2020-05-07","266.02","267.89","265.44","265.95","266.44","74,788,296","1.21%","3.1709","21,263,799,000","420,618"
"2020-05-06","266.28","266.67","262.35","262.78","264.51","72,980,387","-0.68%","-1.7935","20,735,933,800","433,493"
"2020-05-05","264.99","267.40","262.28","264.57","265.94","79,199,214","0.92%","2.4221","22,419,039,100","457,743"
"2020-05-04","259.53","262.46","258.05","262.15","260.22","80,462,952","0.28%","0.721085","22,323,930,700","458,862"
"2020-05-01","263.76","268.70","260.26","261.43","261.77","125,045,778","-2.65%","-7.11","34,995,026,900","639,143"
"2020-04-30","269.68","271.17","266.79","268.54","268.33","121,537,052","-0.93%","-2.5238","34,844,587,100","645,451"
"2020-04-29","269.51","272.61","268.47","271.06","270.81","118,066,585","2.62%","6.92","33,955,903,300","640,355"
"2020-04-28","269.04","269.39","263.84","264.15","265.89","104,797,847","-0.46%","-1.2203","29,952,425,800","580,574"
"2020-04-27","263.58","266.50","263.12","265.37","264.96","77,516,422","1.44%","3.7718","22,069,773,200","428,472"
"2020-04-24","259.53","262.27","257.46","261.60","259.71","85,042,563","1.39%","3.5962","23,610,483,700","437,874"
"2020-04-23","259.30","262.49","257.70","258.00","259.73","103,685,412","-0.01%","-0.018488","28,766,216,300","683,972"
"2020-04-22","257.33","259.78","255.99","258.02","257.78","92,831,657","2.22%","5.60","25,547,954,400","524,891"
"2020-04-21","255.83","257.04","251.47","252.42","253.53","125,772,551","-3.04%","-7.90","34,175,530,800","920,706"
"2020-04-20","261.26","265.13","260.10","260.32","262.13","99,323,028","-1.76%","-4.6686","27,914,125,900","596,898"
"2020-04-17","263.82","265.60","261.07","264.99","262.99","146,455,688","2.70%","6.97","41,113,909,700","698,615"
"2020-04-16","258.06","258.88","254.93","258.02","256.90","126,144,324","0.48%","1.2388","35,031,387,700","729,506"
"2020-04-15","256.60","262.49","254.65","256.78","256.25","121,155,983","-2.13%","-5.57","33,548,463,500","707,543"
"2020-04-14","259.76","263.38","254.70","262.35","261.22","133,510,280","2.95%","7.52","37,160,657,200","758,486"
"2020-04-13","256.21","256.55","250.91","254.84","253.30","114,353,986","-0.91%","-2.3481","31,074,972,000","749,823"
"2020-04-09","256.60","259.96","254.66","257.19","257.50","189,948,139","1.52%","3.855","52,357,751,200","1,170,198"
"2020-04-08","247.72","255.15","245.22","253.33","250.76","152,670,223","3.36%","8.23","40,966,081,900","946,757"
"2020-04-07","253.50","254.26","244.88","245.10","249.46","199,187,791","0.10%","0.249606","53,192,063,900","1,286,903"
"2020-04-06","238.36","246.83","229.42","244.85","242.10","186,692,564","6.72%","15.41","48,044,974,900","1,028,285"
"2020-04-03","231.82","234.19","226.70","229.44","229.49","134,538,553","-1.45%","-3.3651","33,050,036,600","996,957"
"2020-04-02","226.67","233.59","226.12","232.81","230.35","176,669,824","2.31%","5.25","43,613,280,900","1,305,808"
"2020-04-01","229.25","238.20","225.48","227.56","228.78","188,373,330","-4.50%","-10.72","46,454,886,300","1,209,864"
"2020-03-31","240.88","243.44","236.87","238.28","239.96","193,290,928","-1.49%","-3.6054","49,731,996,200","1,182,776"
"2020-03-30","236.39","242.61","234.38","241.89","239.39","171,274,407","3.25%","7.61","43,947,740,900","1,124,451"
"2020-03-27","234.14","241.11","232.09","234.28","235.32","223,871,285","-2.98%","-7.19","56,558,364,100","1,671,003"
"2020-03-26","230.67","242.95","230.24","241.47","237.49","256,107,410","5.84%","13.32","64,511,472,300","1,879,862"
"2020-03-25","226.37","236.99","221.64","228.15","229.99","297,989,659","1.50%","3.3651","73,257,330,500","2,160,645"
"2020-03-24","216.71","225.66","216.14","224.78","220.86","233,038,623","9.06%","18.67","54,952,451,000","1,615,122"
"2020-03-23","210.95","212.33","201.77","206.11","206.50","323,100,167","-2.56%","-5.41","71,881,311,600","2,838,399"
"2020-03-20","224.21","226.00","211.24","211.52","218.36","344,276,957","-4.31%","-9.53","80,404,337,700","2,924,211"
"2020-03-19","219.89","227.36","213.43","221.04","221.86","288,124,389","0.21%","0.468722","68,854,687,600","2,849,086"
"2020-03-18","217.13","228.27","209.56","220.58","217.32","324,845,381","-5.06%","-11.76","76,736,002,300","2,863,418"
"2020-03-17","225.21","235.44","217.88","232.34","227.93","260,566,279","5.40%","11.90","64,192,699,600","2,166,960"
"2020-03-16","221.66","236.11","218.15","220.44","226.73","295,019,288","-10.94%","-27.08","72,702,680,700","2,140,972"
"2020-03-13","241.80","249.50","228.41","247.52","237.15","326,142,197","8.55%","19.49","83,331,120,600","2,669,346"
"2020-03-12","235.28","245.08","227.63","228.03","234.02","389,612,072","-9.57%","-24.13","98,630,544,100","3,700,112"
"2020-03-11","257.98","259.12","248.96","252.15","253.63","254,604,444","-4.88%","-12.92","69,859,272,100","2,144,303"
"2020-03-10","261.60","265.17","251.36","265.08","258.14","274,894,230","5.17%","13.04","76,679,842,000","2,510,077"
"2020-03-09","253.02","261.19","251.32","252.03","255.67","305,980,554","-7.81%","-21.35","84,862,819,300","2,562,107"
"2020-03-06","269.42","274.60","266.74","273.38","270.51","228,315,219","-1.65%","-4.5953","67,411,888,900","1,641,481"
"2020-03-05","280.30","283.50","275.73","277.98","278.95","185,533,970","-3.32%","-9.56","56,037,217,300","1,261,849"
"2020-03-04","281.34","287.76","278.78","287.54","282.97","175,893,889","4.20%","11.60","53,598,150,400","1,259,273"
"2020-03-03","284.45","288.44","273.49","275.94","279.71","298,851,919","-2.86%","-8.13","90,697,633,700","2,839,516"
"2020-03-02","274.07","284.14","270.63","284.07","276.70","237,377,617","4.33%","11.79","67,923,444,100","1,759,546"
"2020-02-28","265.33","273.78","262.43","272.28","267.13","384,911,854","-0.42%","-1.1488","100,662,431,000","2,685,852"
"2020-02-27","280.74","286.35","273.43","273.43","279.30","282,544,492","-4.49%","-12.86","83,100,618,600","2,145,942"
"2020-02-26","288.75","292.36","285.55","286.29","288.37","192,818,004","-0.37%","-1.0569","56,082,393,700","1,363,354"
"2020-02-25","297.72","298.34","286.46","287.35","290.53","217,564,684","-3.03%","-8.98","67,414,834,800","1,444,395"
"2020-02-24","296.99","306.57","295.24","296.32","297.27","160,991,237","-3.32%","-10.16","50,244,135,100","868,572"
"2020-02-21","308.32","308.63","305.66","306.49","306.59","113,656,552","-1.03%","-3.1892","37,592,241,700","487,153"
"2020-02-20","310.41","311.23","306.67","309.68","308.87","73,891,268","-0.41%","-1.2775","24,429,037,300","430,275"
"2020-02-19","310.45","311.64","310.17","310.96","311.04","48,587,393","0.48%","1.4797","16,190,135,900","220,115"
"2020-02-18","309.27","310.34","308.08","309.48","309.11","57,195,407","-0.26%","-0.799585","18,788,232,100","286,022"
"2020-02-14","310.19","310.40","308.99","310.28","309.71","64,518,123","0.16%","0.496294","21,341,771,200","251,601"
"2020-02-13","308.68","310.75","308.40","309.78","309.74","54,038,002","-0.11%","-0.330863","17,816,636,100","285,610"
"2020-02-12","309.57","310.32","309.20","310.11","309.75","42,844,434","0.64%","1.9852","14,235,130,400","227,546"
"2020-02-11","308.96","309.74","307.60","308.13","308.69","54,773,045","0.17%","0.533059","17,888,997,700","267,699"
"2020-02-10","304.42","307.66","304.38","307.59","306.39","41,779,456","0.75%","2.2793","13,750,485,400","216,817"
"2020-02-07","305.88","306.96","304.76","305.31","305.57","64,074,382","-0.53%","-1.6359","21,188,638,300","299,443"
"2020-02-06","306.88","307.14","305.86","306.95","306.68","49,982,975","0.34%","1.0294","16,365,374,900","248,567"
"2020-02-05","305.38","306.13","303.91","305.92","305.10","64,864,742","1.16%","3.4924","21,162,711,600","350,900"
"2020-02-04","301.52","303.30","301.20","302.43","302.46","61,704,740","1.52%","4.5402","20,027,393,700","311,243"
"2020-02-03","297.18","299.76","297.06","297.89","298.31","68,931,216","0.74%","2.1966","21,944,679,900","367,445"
"2020-01-31","300.53","300.69","294.77","295.69","296.69","113,659,402","-1.82%","-5.47","35,785,804,500","653,917"
"2020-01-30","298.11","301.37","297.35","301.16","298.99","75,184,385","0.33%","0.974207","23,425,796,800","458,882"
"2020-01-29","301.80","302.03","299.98","300.18","300.92","53,714,641","-0.08%","-0.248145","17,277,947,000","302,673"
"2020-01-28","298.75","301.32","297.41","300.43","300.21","63,519,891","1.05%","3.1156","20,251,558,700","327,635"
"2020-01-27","296.89","298.81","296.55","297.32","297.73","83,797,934","-1.60%","-4.8435","26,680,090,500","478,976"
"2020-01-24","305.53","305.62","300.86","302.16","302.62","87,465,785","-0.89%","-2.7112","28,416,911,300","455,572"
"2020-01-23","303.87","305.28","302.75","304.87","303.98","51,828,259","0.12%","0.349243","16,843,654,600","275,190"
"2020-01-22","305.35","306.00","304.37","304.52","305.18","48,705,035","0.01%","0.036763","15,950,368,600","222,793"
"2020-01-21","304.12","305.29","304.04","304.49","304.53","77,624,157","-0.20%","-0.59739","25,340,077,700","279,598"
"2020-01-17","304.85","305.29","304.08","305.08","304.80","95,778,839","0.31%","0.946632","32,019,023,100","258,646"
"2020-01-16","303.02","304.14","302.79","304.14","303.40","53,788,867","0.83%","2.509","17,554,250,400","229,574"
